0.0125727590221187;54;17;32;5
0.0118742724097788;51;13;34;4
0.00977881257275902;42;11;29;2
0.0135040745052386;58;15;36;7
0.0125727590221187;54;17;32;5
0.0111757857974389;48;11;29;8
0.0107101280558789;46;8;31;7
0.0121071012805588;52;8;39;5
0.0114086146682189;49;12;31;6
0.0132712456344587;57;15;33;9
0.0128055878928987;55;6;43;6
0.0118742724097788;51;14;32;5
0.0125727590221187;54;10;36;8
0.0132712456344587;57;20;32;5
0.0142025611175786;61;13;44;4
0.0137369033760186;59;13;35;11
0.010244470314319;44;8;33;3
0.0118742724097788;51;7;35;9
0.0107101280558789;46;7;37;2
0.0116414435389988;50;12;29;9
0.0144353899883586;62;14;43;5
0.0121071012805588;52;13;34;5
0.00884749708963911;38;11;23;4
0.0121071012805588;52;10;36;6
0.0109429569266589;47;14;26;7
0.0123399301513388;53;16;30;7
0.010477299185099;45;13;28;4
0.0142025611175786;61;10;46;5
0.010011641443539;43;10;30;3
0.010477299185099;45;12;31;2
0.0125727590221187;54;16;35;3
0.0137369033760186;59;15;39;5
0.0116414435389988;50;17;29;4
0.0139697322467986;60;17;43;0
0.0135040745052386;58;17;35;6
0.0125727590221187;54;11;37;6
0.0139697322467986;60;16;31;13
0.0128055878928987;55;10;36;9
0.0118742724097788;51;9;34;8
0.0114086146682189;49;8;38;3
0.0160651920838184;69;18;42;9
0.0125727590221187;54;11;36;7
0.0118742724097788;51;16;30;5
0.0116414435389988;50;11;35;4
0.010244470314319;44;12;28;4
0.0109429569266589;47;10;29;8
0.0118742724097788;51;11;36;4
0.0158323632130384;68;11;47;10
0.010011641443539;43;8;27;8
0.0123399301513388;53;9;39;5
0.0132712456344587;57;10;38;9
0.0153667054714785;66;16;41;9
0.0111757857974389;48;11;30;7
0.0155995343422584;67;18;41;8
0.00931315483119907;40;8;26;6
0.0116414435389988;50;14;33;3
0.0139697322467986;60;15;40;5
0.010244470314319;44;5;32;7
0.0118742724097788;51;12;37;2
0.0135040745052386;58;11;43;4
0.0123399301513388;53;14;35;4
0.0118742724097788;51;12;31;8
0.0114086146682189;49;10;33;6
0.00954598370197905;41;8;25;8
0.0118742724097788;51;10;37;4
0.0118742724097788;51;8;36;7
0.0130384167636787;56;13;34;9
0.0135040745052386;58;8;43;7
0.0132712456344587;57;12;37;8
0.0109429569266589;47;9;31;7
0.0139697322467986;60;14;39;7
0.0125727590221187;54;16;30;8
0.0123399301513388;53;14;32;7
0.0132712456344587;57;17;34;6
0.0130384167636787;56;13;38;5
0.0128055878928987;55;13;30;12
0.0144353899883586;62;10;43;9
0.0125727590221187;54;13;34;7
0.0135040745052386;58;15;35;8
0.0142025611175786;61;14;37;10
0.0111757857974389;48;8;36;4
0.0137369033760186;59;17;32;10
0.0135040745052386;58;19;32;7
0.0130384167636787;56;12;38;6
0.0153667054714785;66;15;42;9
0.0130384167636787;56;15;37;4
0.010477299185099;45;10;29;6
0.0121071012805588;52;16;32;4
0.0128055878928987;55;12;38;5
0.0142025611175786;61;12;42;7
0.0123399301513388;53;13;32;8
0.010244470314319;44;10;28;6
0.0128055878928987;55;9;37;9
0.00931315483119907;40;5;31;4
0.0139697322467986;60;13;37;10
0.0128055878928987;55;13;37;5
0.0158323632130384;68;13;44;11
0.0153667054714785;66;15;43;8
0.0116414435389988;50;8;39;3
