29;1;19;9;49;16;"Sonntag"
14;1;23;27;33;30;"Sonntag"
30;42;1;48;32;45;"Sonntag"
46;32;14;31;12;1;"Sonntag"
45;39;41;49;3;1;"Sonntag"
41;22;1;2;48;36;"Sonntag"
49;45;13;47;1;5;"Sonntag"
1;31;42;35;9;15;"Sonntag"
24;35;3;45;40;1;"Sonntag"
7;47;1;32;8;35;"Montag"
42;1;2;23;44;3;"Sonntag"
9;25;34;20;1;27;"Sonntag"
49;1;14;41;29;30;"Sonntag"
23;25;3;26;1;14;"Sonntag"
1;21;38;30;25;9;"Sonntag"
1;39;20;17;29;10;"Sonntag"
33;35;40;1;5;9;"Sonntag"
20;32;14;13;7;1;"Sonntag"
28;13;1;17;27;4;"Sonntag"
25;26;33;1;41;6;"Sonntag"
11;16;10;1;36;39;"Sonntag"
21;40;1;14;8;15;"Sonntag"
49;7;27;41;46;1;"Sonntag"
28;19;41;4;1;5;"Sonntag"
15;16;44;1;9;23;"Sonntag"
1;9;30;24;22;32;"Sonntag"
2;20;1;37;21;29;"Sonntag"
12;45;1;26;25;14;"Sonntag"
27;14;1;47;20;46;"Sonntag"
46;5;47;45;1;8;"Sonntag"
1;25;9;28;2;8;"Sonntag"
1;19;23;40;46;8;"Sonntag"
15;1;41;36;2;11;"Sonntag"
37;42;1;25;29;17;"Sonntag"
1;11;26;33;25;18;"Sonntag"
2;48;42;1;32;19;"Sonntag"
20;1;10;49;27;37;"Sonntag"
1;33;48;4;35;31;"Sonntag"
40;20;39;2;37;1;"Sonntag"
9;2;1;27;24;26;"Sonntag"
1;33;35;20;11;37;"Sonntag"
16;22;1;21;12;14;"Sonntag"
27;32;1;19;26;48;"Sonntag"
4;44;26;1;48;14;"Sonntag"
1;11;41;27;2;46;"Sonntag"
4;1;35;19;11;43;"Sonntag"
24;37;1;21;23;15;"Sonntag"
14;25;26;38;1;41;"Sonntag"
27;29;25;10;18;1;"Sonntag"
23;38;6;1;44;2;"Sonntag"
30;23;38;1;37;24;"Sonntag"
39;28;40;7;1;11;"Sonntag"
9;31;1;36;7;19;"Sonntag"
8;42;38;21;1;28;"Sonntag"
26;32;1;16;41;35;"Sonntag"
1;30;42;23;24;28;"Sonntag"
49;38;21;22;45;1;"Sonntag"
22;39;1;29;23;49;"Sonntag"
47;1;49;36;35;18;"Sonntag"
27;20;4;6;24;1;"Sonntag"
1;34;17;44;33;6;"Sonntag"
22;30;40;1;36;14;"Sonntag"
2;1;48;3;5;47;"Montag"
22;42;14;30;1;27;"Sonntag"
38;33;1;15;29;5;"Montag"
1;14;12;13;48;33;"Samstag"
39;8;2;19;1;26;"Samstag"
8;19;31;39;1;4;"Samstag"
38;40;7;1;23;49;"Samstag"
1;44;14;26;16;35;"Samstag"
42;13;6;17;44;1;"Samstag"
27;13;16;1;49;33;"Samstag"
2;18;26;45;43;1;"Samstag"
45;1;20;13;30;34;"Samstag"
7;49;22;24;1;32;"Samstag"
14;1;42;19;32;29;"Samstag"
22;26;1;20;23;15;"Samstag"
23;1;21;7;30;10;"Samstag"
1;18;39;41;26;32;"Samstag"
42;46;14;31;1;40;"Samstag"
27;12;30;41;8;1;"Samstag"
1;28;4;30;41;15;"Samstag"
25;48;18;26;1;46;"Samstag"
26;20;10;22;1;40;"Samstag"
14;17;33;38;1;47;"Samstag"
32;1;6;23;29;38;"Samstag"
1;19;27;2;49;9;"Samstag"
49;14;1;21;45;11;"Samstag"
1;32;17;49;43;44;"Samstag"
40;8;1;37;26;47;"Samstag"
2;42;40;1;37;21;"Samstag"
43;3;6;27;40;1;"Samstag"
21;1;6;30;45;31;"Samstag"
12;25;3;4;8;1;"Samstag"
39;43;5;4;20;1;"Samstag"
16;15;17;1;31;27;"Samstag"
31;10;25;1;19;34;"Samstag"
18;1;25;8;2;24;"Samstag"
7;1;22;32;20;37;"Samstag"
45;6;17;34;1;3;"Samstag"
16;46;1;4;43;48;"Samstag"
39;1;43;2;47;49;"Samstag"
1;48;39;49;11;46;"Samstag"
19;14;1;21;23;36;"Samstag"
1;41;9;24;15;23;"Samstag"
24;27;3;1;19;4;"Samstag"
18;1;6;3;28;7;"Samstag"
40;1;4;11;24;5;"Samstag"
1;17;42;9;6;20;"Samstag"
13;46;1;37;26;5;"Samstag"
25;30;1;43;39;26;"Samstag"
47;1;42;48;34;3;"Samstag"
26;31;1;45;12;28;"Samstag"
1;18;23;38;30;8;"Samstag"
43;6;4;24;23;1;"Samstag"
5;4;31;35;45;1;"Samstag"
36;1;48;23;31;24;"Samstag"
24;40;42;39;1;25;"Samstag"
31;11;24;25;1;45;"Samstag"
1;20;38;12;39;30;"Samstag"
39;7;49;32;1;47;"Samstag"
1;40;36;2;5;21;"Samstag"
2;26;33;41;1;27;"Samstag"
22;5;1;28;27;24;"Samstag"
13;38;43;1;42;37;"Samstag"
33;14;4;1;27;30;"Samstag"
23;42;1;32;48;6;"Samstag"
1;38;33;4;20;14;"Samstag"
33;39;19;1;4;38;"Samstag"
1;3;13;11;44;9;"Samstag"
8;1;43;10;45;6;"Samstag"
3;1;7;41;32;46;"Samstag"
10;1;26;38;46;13;"Samstag"
12;45;41;1;9;30;"Samstag"
41;42;23;36;20;1;"Samstag"
28;9;10;1;49;46;"Samstag"
20;6;1;45;46;33;"Samstag"
47;2;33;1;23;34;"Samstag"
32;2;44;15;1;28;"Samstag"
8;15;1;27;12;34;"Samstag"
1;32;22;40;33;37;"Samstag"
48;3;6;26;2;1;"Samstag"
12;1;35;41;26;7;"Samstag"
17;1;4;33;31;49;"Samstag"
1;3;4;39;41;43;"Samstag"
16;4;41;1;44;9;"Samstag"
7;35;46;37;1;18;"Samstag"
3;22;31;1;37;39;"Samstag"
32;6;43;11;20;1;"Samstag"
39;14;27;19;1;2;"Samstag"
32;24;17;42;1;44;"Samstag"
30;40;41;17;43;1;"Samstag"
12;17;1;20;38;19;"Samstag"
49;1;2;41;36;22;"Samstag"
40;5;14;22;36;1;"Samstag"
30;31;39;3;1;18;"Samstag"
5;33;35;1;37;30;"Samstag"
26;1;49;43;21;13;"Samstag"
41;1;33;43;5;9;"Samstag"
38;1;11;14;33;5;"Samstag"
1;31;25;11;4;15;"Samstag"
21;16;9;25;44;1;"Samstag"
10;1;39;37;21;45;"Samstag"
49;38;1;3;37;42;"Samstag"
48;1;18;5;14;16;"Samstag"
30;33;15;1;34;2;"Samstag"
36;37;16;20;33;1;"Samstag"
37;10;1;26;20;2;"Samstag"
23;47;30;22;21;1;"Samstag"
14;47;7;41;40;1;"Samstag"
12;37;3;20;33;1;"Samstag"
1;22;6;2;11;48;"Samstag"
16;7;1;37;39;13;"Samstag"
46;14;29;1;12;21;"Samstag"
28;10;30;35;34;1;"Samstag"
1;42;16;31;20;4;"Samstag"
38;4;10;1;48;9;"Samstag"
1;32;44;31;15;29;"Samstag"
42;1;27;26;11;7;"Samstag"
32;1;35;2;23;20;"Samstag"
9;44;1;35;15;38;"Samstag"
1;16;20;33;11;15;"Samstag"
30;21;13;6;1;37;"Samstag"
7;36;11;8;15;1;"Samstag"
1;31;30;22;6;36;"Samstag"
20;16;21;1;47;32;"Samstag"
7;35;6;40;1;2;"Samstag"
35;1;27;21;41;34;"Samstag"
41;14;7;1;5;45;"Samstag"
1;17;41;25;4;6;"Samstag"
20;40;45;14;1;22;"Samstag"
39;11;1;38;14;37;"Samstag"
38;39;29;34;1;20;"Samstag"
14;47;40;6;1;24;"Samstag"
13;46;30;5;1;41;"Samstag"
42;7;34;5;46;1;"Samstag"
45;44;38;27;29;1;"Samstag"
38;1;21;30;23;2;"Samstag"
1;21;3;24;13;49;"Samstag"
1;48;10;15;11;38;"Samstag"
37;35;14;1;49;30;"Samstag"
45;49;27;24;21;1;"Samstag"
21;24;1;23;44;36;"Samstag"
3;40;31;45;1;37;"Samstag"
1;19;48;32;39;37;"Samstag"
15;13;35;10;1;45;"Samstag"
26;37;9;1;10;23;"Samstag"
15;49;1;14;9;22;"Samstag"
27;42;29;1;6;17;"Samstag"
46;1;20;45;6;7;"Samstag"
48;33;1;43;49;46;"Samstag"
32;34;22;40;1;8;"Samstag"
25;36;9;35;1;46;"Samstag"
45;1;40;21;41;5;"Samstag"
30;26;37;1;10;31;"Samstag"
37;1;10;44;47;43;"Samstag"
17;23;1;3;8;30;"Samstag"
1;25;16;4;48;31;"Samstag"
17;5;37;49;1;9;"Samstag"
38;45;16;37;29;1;"Samstag"
1;46;22;40;20;13;"Samstag"
8;42;40;1;17;18;"Samstag"
7;25;1;49;32;15;"Samstag"
46;49;1;12;22;18;"Samstag"
11;49;35;34;1;26;"Samstag"
36;40;1;44;19;25;"Samstag"
37;35;1;17;48;4;"Samstag"
1;27;31;7;41;32;"Samstag"
38;1;42;40;20;41;"Samstag"
34;28;26;1;48;25;"Samstag"
19;1;15;31;32;43;"Samstag"
1;33;4;26;47;22;"Samstag"
37;43;1;44;39;47;"Samstag"
45;39;1;3;21;18;"Samstag"
1;42;36;37;5;21;"Samstag"
1;5;27;3;17;30;"Samstag"
7;44;17;1;28;49;"Samstag"
24;5;19;1;48;16;"Samstag"
48;1;5;45;35;18;"Samstag"
1;16;15;21;24;32;"Samstag"
30;22;11;7;42;1;"Samstag"
3;18;25;11;10;1;"Samstag"
34;6;30;13;2;1;"Samstag"
42;6;1;29;28;7;"Samstag"
1;26;44;8;27;29;"Samstag"
28;27;20;18;12;1;"Samstag"
21;3;46;38;1;26;"Samstag"
6;17;21;46;1;24;"Samstag"
10;1;2;35;30;29;"Samstag"
38;1;32;8;28;9;"Samstag"
1;13;43;16;30;6;"Samstag"
9;1;38;12;24;31;"Samstag"
34;16;28;30;48;1;"Samstag"
28;1;13;25;30;18;"Samstag"
1;43;32;23;13;25;"Samstag"
20;43;4;1;30;47;"Samstag"
11;2;26;47;1;3;"Samstag"
46;49;18;1;34;29;"Samstag"
3;7;34;24;1;43;"Samstag"
36;1;11;29;7;14;"Samstag"
47;19;11;1;49;8;"Samstag"
28;27;15;32;1;26;"Samstag"
36;1;11;14;48;16;"Samstag"
40;15;13;34;1;49;"Samstag"
12;39;22;1;45;31;"Samstag"
