0.0114086146682189;49;11;33;5
0.0118742724097788;51;11;37;3
0.0132712456344587;57;16;36;5
0.0111757857974389;48;8;30;10
0.0128055878928987;55;17;31;7
0.0137369033760186;59;16;35;8
0.0114086146682189;49;10;32;7
0.0130384167636787;56;18;34;4
0.0107101280558789;46;13;27;6
0.0142025611175786;61;13;37;11
0.0121071012805588;52;17;31;4
0.0144353899883586;62;12;43;7
0.0118742724097788;51;8;38;5
0.0130384167636787;56;8;40;8
0.0107101280558789;46;6;35;5
0.0118742724097788;51;9;37;5
0.0123399301513388;53;12;36;5
0.0116414435389988;50;15;31;4
0.0125727590221187;54;11;40;3
0.0114086146682189;49;9;33;7
0.0114086146682189;49;11;29;9
0.00977881257275902;42;10;29;3
0.0111757857974389;48;11;33;4
0.0116414435389988;50;13;32;5
0.0118742724097788;51;12;31;8
0.0116414435389988;50;12;28;10
0.0155995343422584;67;14;45;8
0.0151338766006985;65;10;44;11
0.0160651920838184;69;11;50;8
0.0128055878928987;55;15;34;6
0.0114086146682189;49;11;35;3
0.0121071012805588;52;16;29;7
0.0132712456344587;57;12;37;8
0.0125727590221187;54;19;26;9
0.0132712456344587;57;16;35;6
0.0109429569266589;47;11;31;5
0.0139697322467986;60;14;38;8
0.0107101280558789;46;11;32;3
0.00954598370197905;41;10;27;4
0.0116414435389988;50;7;40;3
0.0146682188591385;63;13;45;5
0.0132712456344587;57;16;36;5
0.0130384167636787;56;11;34;11
0.0125727590221187;54;9;42;3
0.0125727590221187;54;12;37;5
0.0146682188591385;63;18;40;5
0.0128055878928987;55;9;38;8
0.0151338766006985;65;12;46;7
0.0135040745052386;58;13;37;8
0.010244470314319;44;11;26;7
0.0128055878928987;55;13;37;5
0.0125727590221187;54;8;40;6
0.0121071012805588;52;13;33;6
0.0111757857974389;48;10;33;5
0.0128055878928987;55;10;40;5
0.0107101280558789;46;19;24;3
0.0130384167636787;56;17;34;5
0.0144353899883586;62;13;42;7
0.0118742724097788;51;8;36;7
0.0139697322467986;60;11;44;5
0.0116414435389988;50;10;36;4
0.0116414435389988;50;9;37;4
0.0146682188591385;63;15;44;4
0.0149010477299185;64;17;43;4
0.0132712456344587;57;13;37;7
0.0153667054714785;66;11;53;2
0.0107101280558789;46;6;34;6
0.0135040745052386;58;11;42;5
0.0146682188591385;63;14;38;11
0.0111757857974389;48;10;31;7
0.0146682188591385;63;13;44;6
0.0107101280558789;46;14;27;5
0.0151338766006985;65;17;40;8
0.0114086146682189;49;6;29;14
0.0123399301513388;53;10;39;4
0.0111757857974389;48;8;33;7
0.0132712456344587;57;12;39;6
0.0135040745052386;58;16;35;7
0.0121071012805588;52;10;37;5
0.0153667054714785;66;15;48;3
0.0149010477299185;64;14;40;10
0.010477299185099;45;16;23;6
0.0144353899883586;62;18;41;3
0.0116414435389988;50;12;32;6
0.0128055878928987;55;8;39;8
0.0153667054714785;66;11;47;8
0.0114086146682189;49;12;33;4
0.0130384167636787;56;11;35;10
0.0114086146682189;49;18;25;6
0.0125727590221187;54;7;41;6
0.0167636786961583;72;14;44;14
0.00931315483119907;40;7;27;6
0.0137369033760186;59;10;46;3
0.0123399301513388;53;12;37;4
0.0123399301513388;53;15;35;3
0.0114086146682189;49;11;34;4
0.0132712456344587;57;11;40;6
0.0114086146682189;49;7;34;8
0.0144353899883586;62;15;40;7
0.0139697322467986;60;16;37;7
0.0116414435389988;50;9;34;7
0.0107101280558789;46;11;28;7
0.0142025611175786;61;13;42;6
0.0114086146682189;49;12;35;2
0.0144353899883586;62;13;43;6
0.0107101280558789;46;10;31;5
0.0146682188591385;63;14;41;8
0.0121071012805588;52;12;36;4
0.0107101280558789;46;13;26;7
0.0165308498253783;71;17;45;9
0.0130384167636787;56;17;31;8
0.0128055878928987;55;13;38;4
0.0132712456344587;57;11;39;7
0.0160651920838184;69;24;38;7
0.00908032596041909;39;6;29;4
0.0144353899883586;62;12;38;12
0.0142025611175786;61;16;36;9
0.0116414435389988;50;8;36;6
0.010477299185099;45;6;34;5
0.0132712456344587;57;6;48;3
0.0121071012805588;52;8;34;10
0.0146682188591385;63;14;39;10
0.0144353899883586;62;11;39;12
0.0137369033760186;59;14;40;5
0.010244470314319;44;13;27;4
0.0174621653084983;75;17;52;6
0.0128055878928987;55;10;35;10
0.010477299185099;45;14;24;7
0.0123399301513388;53;10;37;6
0.0128055878928987;55;10;41;4
0.0111757857974389;48;14;30;4
0.0135040745052386;58;13;39;6
0.0118742724097788;51;9;40;2
0.0139697322467986;60;11;43;6
0.0149010477299185;64;18;36;10
0.0114086146682189;49;12;32;5
0.0125727590221187;54;13;38;3
0.0137369033760186;59;12;41;6
0.0121071012805588;52;14;31;7
0.0118742724097788;51;14;35;2
0.0160651920838184;69;13;46;10
0.0125727590221187;54;14;33;7
0.010477299185099;45;9;33;3
0.0135040745052386;58;9;38;11
0.0111757857974389;48;8;35;5
0.0107101280558789;46;7;32;7
0.0153667054714785;66;20;33;13
0.0128055878928987;55;12;38;5
0.0128055878928987;55;11;38;6
0.0123399301513388;53;13;38;2
0.0137369033760186;59;12;39;8
0.0123399301513388;53;15;33;5
0.0121071012805588;52;13;32;7
0.0135040745052386;58;10;41;7
0.0153667054714785;66;14;45;7
0.010477299185099;45;9;31;5
0.0146682188591385;63;19;39;5
0.0144353899883586;62;17;39;6
0.0109429569266589;47;10;29;8
0.0123399301513388;53;6;42;5
0.0132712456344587;57;16;35;6
0.0114086146682189;49;12;35;2
0.0130384167636787;56;17;31;8
0.0132712456344587;57;10;42;5
0.0121071012805588;52;10;37;5
0.0151338766006985;65;21;36;8
0.0135040745052386;58;14;37;7
0.0123399301513388;53;14;32;7
0.0128055878928987;55;7;41;7
0.0111757857974389;48;20;23;5
0.0107101280558789;46;11;31;4
0.0125727590221187;54;7;42;5
0.0128055878928987;55;7;42;6
0.0174621653084983;75;17;53;5
0.0153667054714785;66;20;38;8
0.0116414435389988;50;7;37;6
0.0137369033760186;59;20;35;4
0.0109429569266589;47;10;31;6
0.0142025611175786;61;20;36;5
0.010244470314319;44;10;29;5
0.0135040745052386;58;9;47;2
0.0139697322467986;60;17;33;10
0.0130384167636787;56;15;34;7
0.010244470314319;44;15;25;4
0.0149010477299185;64;20;32;12
0.010477299185099;45;7;31;7
0.00861466821885914;37;7;25;5
0.0153667054714785;66;6;50;10
0.0155995343422584;67;19;37;11
0.0125727590221187;54;13;39;2
0.0114086146682189;49;7;40;2
0.0116414435389988;50;16;29;5
0.0146682188591385;63;12;37;14
0.0114086146682189;49;7;33;9
0.0118742724097788;51;13;33;5
0.0118742724097788;51;14;32;5
0.0116414435389988;50;9;38;3
0.0137369033760186;59;11;41;7
0.0130384167636787;56;6;38;12
0.0125727590221187;54;8;38;8
0.0137369033760186;59;12;38;9
0.0169965075669383;73;21;46;6
0.010244470314319;44;8;32;4
0.0158323632130384;68;16;44;8
0.0137369033760186;59;16;34;9
0.00931315483119907;40;10;24;6
0.0128055878928987;55;5;45;5
0.0107101280558789;46;10;31;5
0.0135040745052386;58;12;37;9
0.0144353899883586;62;14;37;11
0.0144353899883586;62;9;41;12
0.0118742724097788;51;13;30;8
0.0144353899883586;62;16;39;7
0.0137369033760186;59;15;37;7
0.0162980209545984;70;16;47;7
0.0144353899883586;62;13;43;6
0.010244470314319;44;7;30;7
0.0111757857974389;48;7;34;7
0.0128055878928987;55;13;36;6
0.0125727590221187;54;10;35;9
0.0158323632130384;68;16;46;6
0.0121071012805588;52;9;39;4
0.0153667054714785;66;13;45;8
0.0111757857974389;48;11;34;3
0.0130384167636787;56;12;37;7
0.0128055878928987;55;10;37;8
0.0118742724097788;51;11;33;7
0.0128055878928987;55;16;34;5
0.0118742724097788;51;13;31;7
0.0109429569266589;47;7;33;7
0.0121071012805588;52;18;29;5
0.0111757857974389;48;11;32;5
0.0118742724097788;51;10;33;8
0.0144353899883586;62;13;45;4
0.0109429569266589;47;9;31;7
0.0137369033760186;59;9;46;4
0.0114086146682189;49;12;32;5
0.0135040745052386;58;17;33;8
0.0109429569266589;47;9;27;11
0.0114086146682189;49;9;34;6
0.0111757857974389;48;9;36;3
0.0130384167636787;56;12;37;7
0.0109429569266589;47;20;23;4
0.0116414435389988;50;10;36;4
0.00954598370197905;41;11;26;4
0.0130384167636787;56;14;34;8
0.0128055878928987;55;18;32;5
0.0128055878928987;55;12;37;6
0.010477299185099;45;9;27;9
0.0158323632130384;68;9;54;5
0.0165308498253783;71;16;49;6
0.0139697322467986;60;13;37;10
0.0135040745052386;58;12;35;11
0.010477299185099;45;8;29;8
0.0116414435389988;50;14;29;7
0.0111757857974389;48;12;27;9
0.0118742724097788;51;9;32;10
0.0139697322467986;60;11;43;6
0.0123399301513388;53;10;41;2
0.0107101280558789;46;6;33;7
0.0114086146682189;49;12;30;7
0.010244470314319;44;9;29;6
0.0123399301513388;53;13;36;4
0.0139697322467986;60;10;41;9
0.0123399301513388;53;15;27;11
0.0144353899883586;62;14;39;9
0.0118742724097788;51;9;31;11
0.0132712456344587;57;12;39;6
0.0107101280558789;46;8;31;7
0.0109429569266589;47;7;33;7
0.0123399301513388;53;14;29;10
0.0137369033760186;59;13;43;3
0.0132712456344587;57;13;39;5
0.0107101280558789;46;18;24;4
0.010011641443539;43;11;22;10
0.0123399301513388;53;9;37;7
0.0128055878928987;55;17;32;6
0.0137369033760186;59;7;43;9
0.0135040745052386;58;14;35;9
0.0128055878928987;55;13;36;6
0.00931315483119907;40;11;26;3
0.0151338766006985;65;16;46;3
0.0169965075669383;73;14;48;11
0.0137369033760186;59;13;36;10
0.0114086146682189;49;5;40;4
0.0125727590221187;54;12;38;4
0.0109429569266589;47;7;33;7
0.0130384167636787;56;12;34;10
0.0111757857974389;48;9;29;10
0.010244470314319;44;10;31;3
0.0118742724097788;51;12;35;4
0.0130384167636787;56;17;35;4
0.0130384167636787;56;15;38;3
0.0149010477299185;64;15;41;8
0.0118742724097788;51;17;30;4
0.0114086146682189;49;9;34;6
0.0149010477299185;64;20;34;10
0.0130384167636787;56;11;34;11
0.0142025611175786;61;13;42;6
0.0130384167636787;56;13;38;5
0.0118742724097788;51;14;33;4
0.0144353899883586;62;14;46;2
0.0130384167636787;56;8;42;6
0.010477299185099;45;11;23;11
0.0121071012805588;52;9;35;8
0.0107101280558789;46;14;29;3
0.0158323632130384;68;18;41;9
0.0142025611175786;61;16;41;4
0.0114086146682189;49;8;32;9
0.0142025611175786;61;17;40;4
0.0135040745052386;58;13;39;6
0.0114086146682189;49;8;31;10
0.0109429569266589;47;17;24;6
0.0146682188591385;63;14;43;6
0.0114086146682189;49;14;31;4
0.0114086146682189;49;9;38;2
0.0118742724097788;51;16;31;4
0.0121071012805588;52;9;37;6
0.0169965075669383;73;14;51;8
0.0125727590221187;54;11;36;7
0.0132712456344587;57;13;38;6
0.0116414435389988;50;12;34;4
0.0137369033760186;59;14;38;7
0.0137369033760186;59;12;38;9
0.0109429569266589;47;10;28;9
0.010244470314319;44;10;32;2
0.0155995343422584;67;18;39;10
0.0132712456344587;57;7;44;6
0.0132712456344587;57;15;35;7
0.0151338766006985;65;10;52;3
0.0114086146682189;49;10;29;10
0.0128055878928987;55;10;39;6
0.0123399301513388;53;9;38;6
0.0132712456344587;57;14;34;9
0.0130384167636787;56;8;38;10
0.0123399301513388;53;7;38;8
0.0123399301513388;53;13;35;5
0.0142025611175786;61;11;40;10
0.0118742724097788;51;9;34;8
0.0128055878928987;55;5;42;8
0.0107101280558789;46;15;30;1
0.010011641443539;43;12;25;6
0.0128055878928987;55;7;40;8
0.010244470314319;44;6;29;9
0.0123399301513388;53;9;40;4
0.0128055878928987;55;14;37;4
0.0139697322467986;60;12;42;6
0.0130384167636787;56;20;28;8
0.0144353899883586;62;15;39;8
0.0132712456344587;57;13;38;6
0.0121071012805588;52;8;37;7
0.0121071012805588;52;12;36;4
0.0128055878928987;55;12;39;4
0.0142025611175786;61;13;40;8
0.0130384167636787;56;15;33;8
0.0116414435389988;50;9;33;8
0.0158323632130384;68;13;50;5
0.010244470314319;44;12;30;2
0.0116414435389988;50;11;36;3
0.0128055878928987;55;19;33;3
0.0109429569266589;47;14;30;3
0.00931315483119907;40;9;28;3
0.0130384167636787;56;8;43;5
0.0111757857974389;48;10;35;3
0.0153667054714785;66;16;37;13
0.0121071012805588;52;8;41;3
0.0151338766006985;65;14;41;10
0.0121071012805588;52;13;36;3
0.0142025611175786;61;8;45;8
0.0128055878928987;55;13;39;3
0.0151338766006985;65;17;45;3
0.0142025611175786;61;20;30;11
0.0123399301513388;53;12;36;5
0.0132712456344587;57;12;41;4
0.0137369033760186;59;21;33;5
0.0142025611175786;61;14;38;9
0.0151338766006985;65;17;42;6
0.0144353899883586;62;14;44;4
0.0114086146682189;49;11;31;7
0.0146682188591385;63;12;39;12
0.0109429569266589;47;9;29;9
0.0142025611175786;61;14;42;5
0.0142025611175786;61;17;37;7
0.0130384167636787;56;14;36;6
0.0158323632130384;68;13;47;8
0.0137369033760186;59;9;44;6
0.0137369033760186;59;14;37;8
0.0107101280558789;46;12;27;7
0.0130384167636787;56;15;37;4
0.0128055878928987;55;11;36;8
0.0125727590221187;54;12;34;8
0.0111757857974389;48;11;33;4
0.0107101280558789;46;7;29;10
0.0114086146682189;49;8;33;8
0.0149010477299185;64;17;40;7
0.0144353899883586;62;18;39;5
0.0132712456344587;57;10;39;8
0.0109429569266589;47;8;32;7
0.0107101280558789;46;9;30;7
0.0109429569266589;47;8;36;3
0.0125727590221187;54;18;31;5
0.0111757857974389;48;7;31;10
0.0114086146682189;49;7;36;6
0.0130384167636787;56;10;45;1
0.0128055878928987;55;10;36;9
0.0142025611175786;61;16;40;5
0.0121071012805588;52;9;43;0
0.0123399301513388;53;13;30;10
0.0125727590221187;54;10;36;8
0.0153667054714785;66;22;35;9
0.00977881257275902;42;7;29;6
0.0121071012805588;52;11;37;4
0.0121071012805588;52;7;36;9
0.0109429569266589;47;9;32;6
0.010011641443539;43;11;23;9
0.0123399301513388;53;13;33;7
0.0132712456344587;57;16;32;9
0.0118742724097788;51;13;34;4
0.0137369033760186;59;16;38;5
0.00908032596041909;39;9;28;2
0.0139697322467986;60;16;38;6
0.0162980209545984;70;12;48;10
0.0109429569266589;47;14;28;5
0.0146682188591385;63;8;46;9
0.0135040745052386;58;10;40;8
0.0137369033760186;59;12;42;5
0.0153667054714785;66;14;44;8
0.0111757857974389;48;18;22;8
0.010244470314319;44;10;27;7
0.00977881257275902;42;10;24;8
0.00838183934807916;36;8;26;2
0.0146682188591385;63;16;39;8
0.0107101280558789;46;9;30;7
0.0139697322467986;60;13;36;11
0.0142025611175786;61;7;45;9
0.0146682188591385;63;13;38;12
0.0153667054714785;66;11;49;6
0.0125727590221187;54;12;35;7
0.0132712456344587;57;14;41;2
0.0111757857974389;48;13;31;4
0.0118742724097788;51;18;28;5
0.0135040745052386;58;14;35;9
0.0130384167636787;56;9;39;8
0.0121071012805588;52;19;28;5
0.0151338766006985;65;16;40;9
0.0144353899883586;62;15;40;7
0.0116414435389988;50;13;31;6
0.0109429569266589;47;11;32;4
0.0139697322467986;60;8;45;7
0.00954598370197905;41;7;29;5
0.0135040745052386;58;13;37;8
0.0116414435389988;50;11;31;8
0.0132712456344587;57;17;30;10
0.0139697322467986;60;10;40;10
0.0109429569266589;47;11;31;5
0.00954598370197905;41;9;29;3
0.0123399301513388;53;9;33;11
0.0116414435389988;50;10;33;7
0.0149010477299185;64;13;43;8
0.0142025611175786;61;16;40;5
0.0146682188591385;63;13;41;9
0.0109429569266589;47;13;32;2
0.0125727590221187;54;18;30;6
0.0128055878928987;55;16;38;1
0.0125727590221187;54;11;38;5
0.0128055878928987;55;12;36;7
0.0121071012805588;52;8;37;7
0.00931315483119907;40;6;29;5
0.0139697322467986;60;15;36;9
0.0118742724097788;51;18;29;4
0.0137369033760186;59;10;45;4
0.0128055878928987;55;11;35;9
0.0118742724097788;51;7;36;8
0.0149010477299185;64;18;38;8
0.0111757857974389;48;6;38;4
0.0130384167636787;56;17;35;4
0.010011641443539;43;9;24;10
0.0149010477299185;64;16;39;9
0.0132712456344587;57;12;39;6
0.0132712456344587;57;17;29;11
0.0160651920838184;69;15;46;8
0.0146682188591385;63;14;43;6
0.0109429569266589;47;12;30;5
0.0139697322467986;60;12;36;12
0.0109429569266589;47;8;36;3
0.0121071012805588;52;12;30;10
0.010477299185099;45;10;30;5
0.0116414435389988;50;16;31;3
