6;28;9;26;20;22;"Sonntag"
42;47;15;28;27;22;"Sonntag"
37;40;39;28;16;14;"Sonntag"
2;39;6;9;28;49;"Sonntag"
15;16;28;43;23;2;"Sonntag"
39;18;6;28;44;15;"Sonntag"
28;16;44;30;20;29;"Sonntag"
41;44;40;34;28;30;"Sonntag"
24;37;19;28;34;12;"Sonntag"
33;22;28;23;4;7;"Sonntag"
30;38;46;28;22;34;"Sonntag"
16;10;29;13;28;47;"Sonntag"
28;33;6;31;46;39;"Sonntag"
18;28;35;45;42;37;"Sonntag"
28;13;1;17;27;4;"Sonntag"
46;45;44;28;7;18;"Sonntag"
28;41;47;44;27;5;"Sonntag"
2;42;39;48;33;28;"Sonntag"
16;28;20;4;46;22;"Sonntag"
28;19;41;4;1;5;"Sonntag"
30;19;41;28;32;17;"Sonntag"
42;10;24;28;23;35;"Sonntag"
31;16;13;28;15;9;"Sonntag"
33;41;28;22;27;36;"Sonntag"
10;12;28;45;26;22;"Sonntag"
28;19;46;41;32;43;"Sonntag"
28;9;3;33;41;32;"Sonntag"
28;6;36;8;14;32;"Sonntag"
26;32;28;39;29;2;"Sonntag"
31;39;37;28;12;24;"Sonntag"
1;25;9;28;2;8;"Sonntag"
24;28;21;13;26;8;"Sonntag"
4;23;28;27;38;29;"Sonntag"
23;29;36;40;28;14;"Sonntag"
5;28;3;43;42;15;"Sonntag"
28;15;12;32;25;43;"Sonntag"
9;31;12;23;28;38;"Sonntag"
39;31;33;28;42;14;"Sonntag"
35;28;32;10;26;12;"Sonntag"
17;28;13;44;47;12;"Sonntag"
9;13;28;47;35;46;"Sonntag"
47;14;28;8;9;37;"Sonntag"
28;48;44;18;49;22;"Sonntag"
28;46;36;34;43;48;"Sonntag"
31;28;46;34;42;37;"Sonntag"
8;4;44;30;28;40;"Sonntag"
28;19;14;44;21;46;"Sonntag"
39;28;40;7;1;11;"Sonntag"
28;13;40;24;31;32;"Sonntag"
8;42;38;21;1;28;"Sonntag"
28;32;48;6;47;34;"Sonntag"
28;22;47;21;7;39;"Sonntag"
1;30;42;23;24;28;"Sonntag"
38;46;28;19;40;39;"Sonntag"
36;17;10;30;28;49;"Sonntag"
46;36;28;49;6;9;"Sonntag"
46;34;15;28;6;27;"Sonntag"
28;8;40;19;39;36;"Samstag"
46;28;30;44;34;29;"Samstag"
41;15;28;26;39;25;"Samstag"
15;30;28;26;6;20;"Samstag"
19;38;46;28;33;36;"Samstag"
36;42;37;15;28;21;"Samstag"
34;16;28;27;49;21;"Samstag"
14;38;48;28;21;24;"Samstag"
34;13;28;33;31;35;"Samstag"
4;44;35;40;28;20;"Samstag"
45;22;36;24;28;44;"Samstag"
19;2;46;9;38;28;"Samstag"
19;27;28;8;5;40;"Samstag"
