31;44;6;49;5;39;"Sonntag"
29;44;6;37;22;18;"Sonntag"
37;6;41;22;21;42;"Sonntag"
18;5;22;6;38;43;"Sonntag"
41;6;4;47;17;19;"Sonntag"
6;28;9;26;20;22;"Sonntag"
22;12;37;31;6;42;"Montag"
5;34;33;14;6;40;"Sonntag"
31;9;5;22;21;6;"Sonntag"
33;44;29;36;9;6;"Sonntag"
16;36;44;25;6;9;"Sonntag"
32;11;13;7;43;6;"Sonntag"
6;47;7;33;3;12;"Sonntag"
2;39;6;9;28;49;"Sonntag"
12;6;39;30;43;34;"Sonntag"
39;18;6;28;44;15;"Sonntag"
26;11;5;22;6;14;"Sonntag"
48;17;42;8;43;6;"Sonntag"
9;26;25;31;11;6;"Sonntag"
36;15;21;44;10;6;"Sonntag"
7;4;23;41;6;27;"Sonntag"
18;6;2;8;17;35;"Sonntag"
37;29;3;8;38;6;"Sonntag"
28;33;6;31;46;39;"Sonntag"
33;16;25;19;6;20;"Sonntag"
46;4;6;49;48;45;"Sonntag"
33;30;6;34;21;36;"Sonntag"
6;45;15;17;40;9;"Sonntag"
2;43;4;6;41;40;"Sonntag"
25;26;33;1;41;6;"Sonntag"
13;25;33;6;11;15;"Sonntag"
11;25;6;33;29;8;"Sonntag"
24;6;48;45;37;14;"Sonntag"
39;34;6;5;17;31;"Sonntag"
39;26;19;18;6;29;"Sonntag"
34;44;25;48;6;2;"Sonntag"
28;6;36;8;14;32;"Sonntag"
11;43;6;19;10;12;"Sonntag"
5;48;29;31;6;18;"Sonntag"
15;47;6;4;49;38;"Sonntag"
18;45;10;6;47;37;"Sonntag"
26;13;6;36;35;18;"Sonntag"
6;7;40;9;15;12;"Sonntag"
32;38;9;40;6;33;"Montag"
9;33;5;6;44;41;"Sonntag"
18;10;30;6;48;15;"Sonntag"
40;2;11;38;12;6;"Sonntag"
47;35;6;39;45;33;"Sonntag"
48;26;32;6;35;18;"Sonntag"
7;13;16;6;36;48;"Sonntag"
15;7;9;25;6;20;"Sonntag"
6;9;46;22;41;10;"Sonntag"
6;7;15;42;33;47;"Sonntag"
4;16;6;20;23;30;"Sonntag"
23;38;6;1;44;2;"Sonntag"
20;27;35;30;6;3;"Sonntag"
44;12;38;6;20;49;"Montag"
6;48;22;12;31;49;"Sonntag"
45;37;6;36;11;9;"Sonntag"
5;6;36;16;9;29;"Sonntag"
28;32;48;6;47;34;"Sonntag"
6;34;31;43;11;13;"Sonntag"
46;23;36;6;14;45;"Sonntag"
27;20;4;6;24;1;"Sonntag"
1;34;17;44;33;6;"Sonntag"
46;36;28;49;6;9;"Sonntag"
46;34;15;28;6;27;"Sonntag"
47;23;12;6;27;15;"Sonntag"
21;6;43;3;12;4;"Sonntag"
36;22;35;31;6;9;"Samstag"
26;9;6;18;48;46;"Samstag"
43;44;14;46;35;6;"Samstag"
17;36;6;48;20;45;"Samstag"
47;30;6;24;20;39;"Samstag"
21;29;2;39;37;6;"Samstag"
15;30;28;26;6;20;"Samstag"
6;19;3;22;12;2;"Samstag"
33;12;43;42;6;21;"Samstag"
42;13;6;17;44;1;"Samstag"
47;6;5;2;22;7;"Samstag"
39;6;35;7;21;18;"Samstag"
