31;44;6;49;5;39;"Sonntag"
47;20;31;26;21;5;"Sonntag"
34;38;42;39;9;5;"Sonntag"
18;5;22;6;38;43;"Sonntag"
36;33;38;43;35;5;"Sonntag"
25;41;5;46;38;19;"Sonntag"
44;13;35;21;25;5;"Sonntag"
38;48;5;10;18;8;"Sonntag"
5;34;33;14;6;40;"Sonntag"
31;9;5;22;21;6;"Sonntag"
17;5;49;39;29;47;"Sonntag"
49;45;13;47;1;5;"Sonntag"
26;11;5;22;6;14;"Sonntag"
11;20;49;5;10;36;"Sonntag"
39;20;27;5;22;43;"Sonntag"
27;25;5;3;22;49;"Sonntag"
33;35;40;1;5;9;"Sonntag"
28;41;47;44;27;5;"Sonntag"
18;49;29;44;47;5;"Sonntag"
49;26;19;34;5;43;"Sonntag"
30;31;35;46;7;5;"Sonntag"
28;19;41;4;1;5;"Sonntag"
39;34;6;5;17;31;"Sonntag"
4;34;3;5;14;49;"Sonntag"
5;43;14;32;45;20;"Sonntag"
4;32;42;22;19;5;"Sonntag"
32;18;38;5;25;33;"Sonntag"
25;22;29;5;14;38;"Sonntag"
5;48;29;31;6;18;"Sonntag"
22;18;5;13;4;3;"Sonntag"
46;5;47;45;1;8;"Sonntag"
41;38;5;32;16;42;"Sonntag"
5;15;13;49;44;36;"Sonntag"
7;5;22;43;18;21;"Sonntag"
47;39;5;25;29;2;"Sonntag"
47;5;34;9;22;21;"Sonntag"
5;28;3;43;42;15;"Sonntag"
13;15;29;16;5;11;"Sonntag"
7;13;10;16;5;18;"Sonntag"
9;33;5;6;44;41;"Sonntag"
23;5;29;10;47;39;"Sonntag"
5;32;21;49;13;25;"Sonntag"
33;45;37;5;47;3;"Sonntag"
37;20;41;5;49;48;"Sonntag"
15;5;21;39;36;22;"Sonntag"
45;32;25;40;18;5;"Montag"
5;21;4;10;34;11;"Sonntag"
35;23;38;5;19;22;"Sonntag"
34;23;17;5;33;38;"Sonntag"
5;6;36;16;9;29;"Sonntag"
49;4;43;5;9;47;"Sonntag"
5;35;42;33;48;9;"Montag"
45;32;5;9;37;4;"Sonntag"
37;22;10;5;11;27;"Sonntag"
22;33;39;46;9;5;"Sonntag"
17;32;31;5;40;11;"Sonntag"
29;23;49;13;8;5;"Sonntag"
2;1;48;3;5;47;"Montag"
38;33;1;15;29;5;"Montag"
32;48;3;5;12;25;"Sonntag"
2;5;23;47;40;18;"Samstag"
5;48;25;35;21;36;"Samstag"
5;46;37;20;9;10;"Samstag"
49;38;25;30;5;36;"Samstag"
47;8;5;39;29;32;"Samstag"
40;5;30;22;27;44;"Samstag"
9;22;20;49;36;5;"Samstag"
45;35;49;17;30;5;"Samstag"
4;20;45;5;33;27;"Samstag"
5;10;26;33;47;12;"Samstag"
38;45;30;10;47;5;"Samstag"
40;18;25;12;48;5;"Samstag"
12;5;41;17;10;11;"Samstag"
29;5;45;34;8;49;"Samstag"
47;6;5;2;22;7;"Samstag"
9;19;36;39;5;42;"Samstag"
43;5;34;20;29;18;"Samstag"
23;2;13;5;19;22;"Samstag"
19;27;28;8;5;40;"Samstag"
18;15;11;28;5;41;"Samstag"
26;29;28;11;14;5;"Samstag"
48;39;30;40;4;5;"Samstag"
38;40;9;49;10;5;"Samstag"
24;22;42;33;5;38;"Samstag"
22;8;5;49;25;31;"Samstag"
5;38;9;18;24;25;"Samstag"
48;5;45;2;24;16;"Samstag"
38;22;44;28;21;5;"Samstag"
38;5;17;29;39;28;"Samstag"
12;5;11;25;15;48;"Samstag"
5;39;43;3;36;14;"Samstag"
39;32;3;5;6;38;"Samstag"
41;5;36;18;14;21;"Samstag"
15;24;5;46;29;40;"Samstag"
39;43;5;4;20;1;"Samstag"
44;41;17;2;5;38;"Samstag"
30;5;42;3;9;38;"Samstag"
11;8;5;46;45;32;"Samstag"
43;20;5;28;45;39;"Samstag"
16;29;27;5;9;18;"Samstag"
20;5;30;23;48;41;"Samstag"
40;1;4;11;24;5;"Samstag"
19;5;28;46;45;18;"Samstag"
26;48;5;24;16;35;"Samstag"
13;46;1;37;26;5;"Samstag"
5;4;31;35;45;1;"Samstag"
20;30;43;33;5;37;"Samstag"
31;8;26;7;5;40;"Samstag"
20;8;33;5;30;49;"Samstag"
1;40;36;2;5;21;"Samstag"
22;5;1;28;27;24;"Samstag"
10;5;13;16;31;22;"Samstag"
35;42;2;19;18;5;"Samstag"
16;4;5;44;18;24;"Samstag"
22;8;14;36;2;5;"Samstag"
21;48;8;12;15;5;"Samstag"
21;41;5;46;23;19;"Samstag"
45;5;43;2;22;44;"Samstag"
5;11;47;29;13;35;"Samstag"
6;32;15;33;12;5;"Samstag"
38;46;26;9;5;12;"Samstag"
25;5;20;26;41;27;"Samstag"
40;35;16;33;21;5;"Samstag"
31;9;5;16;15;10;"Samstag"
18;47;5;3;17;34;"Samstag"
48;5;25;20;49;39;"Samstag"
5;16;24;20;35;17;"Samstag"
7;27;21;5;36;9;"Samstag"
42;5;47;30;27;46;"Samstag"
38;29;47;5;21;43;"Samstag"
16;3;5;9;41;34;"Samstag"
3;26;32;48;24;5;"Samstag"
4;5;28;11;6;10;"Samstag"
4;3;8;32;5;49;"Samstag"
37;15;4;32;42;5;"Samstag"
38;21;8;5;35;40;"Samstag"
8;9;12;16;45;5;"Samstag"
29;23;48;33;5;18;"Samstag"
32;19;21;47;5;17;"Samstag"
9;16;26;7;5;43;"Samstag"
30;2;22;9;26;5;"Samstag"
27;5;38;19;24;28;"Samstag"
37;20;5;7;4;32;"Samstag"
40;5;14;22;36;1;"Samstag"
26;14;6;5;16;11;"Samstag"
23;5;46;16;35;8;"Samstag"
35;16;19;11;18;5;"Samstag"
5;33;35;1;37;30;"Samstag"
41;1;33;43;5;9;"Samstag"
13;11;49;42;5;39;"Samstag"
38;1;11;14;33;5;"Samstag"
24;13;10;3;44;5;"Samstag"
40;8;23;21;5;7;"Samstag"
30;5;45;21;26;31;"Samstag"
27;6;29;32;18;5;"Samstag"
5;49;22;38;41;7;"Samstag"
21;5;47;35;26;30;"Samstag"
48;1;18;5;14;16;"Samstag"
37;11;18;40;17;5;"Samstag"
31;7;35;46;5;20;"Samstag"
5;42;41;21;26;18;"Samstag"
38;5;42;35;22;12;"Samstag"
24;33;12;39;18;5;"Samstag"
3;21;13;27;11;5;"Samstag"
5;31;13;26;33;38;"Samstag"
3;33;47;5;37;20;"Samstag"
5;16;41;20;6;28;"Samstag"
36;5;17;13;44;48;"Samstag"
46;15;39;4;5;32;"Samstag"
44;5;43;13;20;42;"Samstag"
5;33;4;48;32;31;"Samstag"
43;5;32;48;29;11;"Samstag"
18;12;5;37;47;33;"Samstag"
41;14;7;1;5;45;"Samstag"
18;8;16;5;47;21;"Samstag"
3;11;33;5;42;13;"Samstag"
