30;13;36;44;23;4;"Sonntag"
44;13;35;21;25;5;"Sonntag"
32;11;13;7;43;6;"Sonntag"
49;45;13;47;1;5;"Sonntag"
13;39;29;33;36;26;"Sonntag"
21;22;13;26;42;20;"Sonntag"
16;10;29;13;28;47;"Sonntag"
46;13;33;30;32;24;"Sonntag"
47;13;21;37;45;44;"Sonntag"
20;32;14;13;7;1;"Sonntag"
47;8;13;7;29;49;"Sonntag"
28;13;1;17;27;4;"Sonntag"
11;48;31;9;26;13;"Sonntag"
41;46;2;13;34;27;"Sonntag"
13;25;33;6;11;15;"Sonntag"
9;46;2;26;40;13;"Sonntag"
31;16;13;28;15;9;"Sonntag"
2;13;19;42;41;31;"Sonntag"
48;13;20;41;33;8;"Sonntag"
12;13;4;3;24;20;"Sonntag"
8;39;27;10;49;13;"Sonntag"
22;29;13;44;4;23;"Sonntag"
43;34;27;13;48;35;"Sonntag"
36;13;33;19;14;42;"Sonntag"
22;18;5;13;4;3;"Sonntag"
20;10;30;13;39;38;"Sonntag"
5;15;13;49;44;36;"Sonntag"
26;13;6;36;35;18;"Sonntag"
24;28;21;13;26;8;"Sonntag"
13;15;29;16;5;11;"Sonntag"
7;13;10;16;5;18;"Sonntag"
44;8;13;14;30;32;"Sonntag"
5;32;21;49;13;25;"Sonntag"
17;28;13;44;47;12;"Sonntag"
36;23;38;13;29;19;"Montag"
23;13;34;25;2;27;"Sonntag"
15;16;10;46;24;13;"Sonntag"
9;13;28;47;35;46;"Sonntag"
7;13;16;6;36;48;"Sonntag"
13;4;46;19;43;33;"Sonntag"
11;26;13;25;30;10;"Sonntag"
13;41;17;45;15;11;"Sonntag"
28;13;40;24;31;32;"Sonntag"
2;13;10;39;24;9;"Sonntag"
25;32;48;15;13;42;"Sonntag"
6;34;31;43;11;13;"Sonntag"
12;23;13;49;10;22;"Sonntag"
23;33;43;7;13;25;"Sonntag"
46;38;18;13;31;24;"Sonntag"
29;23;49;13;8;5;"Sonntag"
33;42;3;13;47;37;"Sonntag"
13;37;36;9;34;16;"Sonntag"
13;31;44;8;41;17;"Sonntag"
35;36;21;13;45;46;"Samstag"
37;25;19;31;13;21;"Samstag"
1;14;12;13;48;33;"Samstag"
34;13;28;33;31;35;"Samstag"
42;13;6;17;44;1;"Samstag"
27;13;16;1;49;33;"Samstag"
45;1;20;13;30;34;"Samstag"
8;9;3;38;34;13;"Samstag"
23;2;13;5;19;22;"Samstag"
40;38;13;21;22;48;"Samstag"
9;2;48;25;13;47;"Samstag"
46;13;33;6;41;17;"Samstag"
43;29;13;11;26;22;"Samstag"
47;31;13;38;32;2;"Samstag"
13;24;35;19;20;3;"Samstag"
3;10;48;46;27;13;"Samstag"
12;13;32;48;4;11;"Samstag"
26;13;21;48;49;44;"Samstag"
15;49;48;13;8;6;"Samstag"
13;21;40;43;22;25;"Samstag"
19;13;10;29;30;4;"Samstag"
17;26;20;11;49;13;"Samstag"
2;13;6;38;27;24;"Samstag"
3;20;36;41;13;27;"Samstag"
13;40;35;16;22;21;"Samstag"
19;16;30;13;45;46;"Samstag"
36;47;44;13;26;10;"Samstag"
41;30;21;13;31;10;"Samstag"
34;25;8;28;39;13;"Samstag"
35;40;27;13;46;15;"Samstag"
9;31;13;25;44;24;"Samstag"
13;17;15;44;7;46;"Samstag"
13;46;1;37;26;5;"Samstag"
43;33;48;4;13;3;"Samstag"
21;8;13;29;26;9;"Samstag"
13;11;35;16;30;48;"Samstag"
18;7;26;31;39;13;"Samstag"
22;37;13;15;28;48;"Samstag"
45;12;18;17;13;32;"Samstag"
13;37;49;30;43;28;"Samstag"
13;32;3;26;37;24;"Samstag"
31;33;21;15;22;13;"Samstag"
13;38;43;1;42;37;"Samstag"
10;5;13;16;31;22;"Samstag"
1;3;13;11;44;9;"Samstag"
47;4;2;13;49;26;"Samstag"
7;16;32;46;13;40;"Samstag"
13;44;16;7;26;46;"Samstag"
13;45;25;2;35;46;"Samstag"
22;6;45;38;41;13;"Samstag"
13;30;11;18;15;10;"Samstag"
10;1;26;38;46;13;"Samstag"
40;2;41;13;11;10;"Samstag"
5;11;47;29;13;35;"Samstag"
18;13;40;43;35;3;"Samstag"
31;13;33;7;2;30;"Samstag"
36;13;20;14;9;44;"Samstag"
12;13;22;39;48;45;"Samstag"
24;37;6;13;22;42;"Samstag"
13;37;16;19;27;32;"Samstag"
13;12;18;10;32;11;"Samstag"
13;26;47;25;23;16;"Samstag"
16;6;31;45;9;13;"Samstag"
35;34;8;13;32;22;"Samstag"
13;43;32;16;7;40;"Samstag"
18;31;13;45;49;46;"Samstag"
46;32;19;18;28;13;"Samstag"
25;33;13;15;34;17;"Samstag"
27;13;44;21;26;47;"Samstag"
26;1;49;43;21;13;"Samstag"
13;21;20;19;3;15;"Samstag"
13;11;49;42;5;39;"Samstag"
24;13;10;3;44;5;"Samstag"
32;16;13;26;15;25;"Samstag"
21;22;45;33;13;48;"Samstag"
15;36;12;16;30;13;"Samstag"
33;45;13;29;12;18;"Samstag"
13;35;39;6;23;37;"Samstag"
3;13;19;40;17;22;"Samstag"
3;21;13;27;11;5;"Samstag"
7;11;14;21;13;35;"Samstag"
16;7;1;37;39;13;"Samstag"
5;31;13;26;33;38;"Samstag"
48;13;28;29;32;6;"Samstag"
22;36;2;45;17;13;"Samstag"
17;44;13;33;6;19;"Samstag"
36;5;17;13;44;48;"Samstag"
44;5;43;13;20;42;"Samstag"
24;4;37;17;35;13;"Samstag"
23;30;13;7;11;19;"Samstag"
30;21;13;6;1;37;"Samstag"
47;24;30;13;15;43;"Samstag"
28;13;42;9;32;47;"Samstag"
31;21;43;8;13;14;"Samstag"
13;38;32;17;29;11;"Samstag"
3;11;33;5;42;13;"Samstag"
4;42;30;33;10;13;"Samstag"
13;21;48;17;10;46;"Samstag"
43;23;7;20;13;17;"Samstag"
13;46;30;5;1;41;"Samstag"
40;28;19;13;34;22;"Samstag"
39;6;13;18;38;3;"Samstag"
13;29;39;22;46;20;"Samstag"
1;21;3;24;13;49;"Samstag"
13;19;43;25;15;38;"Samstag"
42;24;41;11;26;13;"Samstag"
13;27;38;14;3;39;"Samstag"
8;38;23;35;3;13;"Samstag"
15;13;35;10;1;45;"Samstag"
31;30;13;44;42;15;"Samstag"
18;10;42;41;13;43;"Samstag"
47;27;16;49;18;13;"Samstag"
15;16;20;27;19;13;"Samstag"
8;39;3;13;9;15;"Samstag"
26;6;2;32;45;13;"Samstag"
40;16;13;12;17;26;"Samstag"
12;26;31;43;13;28;"Samstag"
14;13;29;27;11;18;"Samstag"
1;46;22;40;20;13;"Samstag"
42;46;39;26;13;47;"Samstag"
8;20;4;36;13;21;"Samstag"
26;13;38;18;25;3;"Samstag"
13;9;46;40;22;11;"Samstag"
34;13;49;42;18;6;"Samstag"
13;18;32;5;29;35;"Samstag"
21;13;27;16;43;22;"Samstag"
40;11;9;13;7;32;"Samstag"
3;41;5;10;13;38;"Samstag"
9;14;13;21;8;41;"Samstag"
30;11;19;27;13;25;"Samstag"
18;28;12;19;37;13;"Samstag"
34;6;30;13;2;1;"Samstag"
13;4;11;15;46;47;"Samstag"
20;25;17;46;41;13;"Samstag"
43;10;32;35;19;13;"Samstag"
32;22;39;43;41;13;"Samstag"
30;13;3;17;44;37;"Samstag"
26;20;45;13;42;44;"Samstag"
15;13;33;23;29;7;"Samstag"
13;28;10;3;23;14;"Samstag"
5;13;43;3;8;2;"Samstag"
1;13;43;16;30;6;"Samstag"
41;13;11;38;42;35;"Samstag"
13;33;7;43;8;32;"Samstag"
5;43;32;28;13;10;"Samstag"
24;32;49;36;15;13;"Samstag"
13;21;31;4;25;26;"Samstag"
28;1;13;25;30;18;"Samstag"
12;47;32;26;13;16;"Samstag"
49;20;48;26;44;13;"Samstag"
20;13;27;17;48;33;"Samstag"
11;13;36;2;40;20;"Samstag"
1;43;32;23;13;25;"Samstag"
33;21;47;39;28;13;"Samstag"
38;5;40;13;20;25;"Samstag"
3;32;11;36;28;13;"Samstag"
13;48;47;33;45;18;"Samstag"
6;2;13;26;32;34;"Samstag"
11;49;13;32;10;39;"Samstag"
20;5;7;44;22;13;"Samstag"
18;7;36;13;22;26;"Samstag"
13;3;21;14;31;15;"Samstag"
13;30;29;27;47;4;"Samstag"
29;49;8;13;18;35;"Samstag"
38;9;13;23;40;27;"Samstag"
40;15;13;34;1;49;"Samstag"
2;49;37;29;47;13;"Samstag"
33;22;13;48;11;27;"Samstag"
9;49;34;14;38;13;"Samstag"
13;12;36;7;5;1;"Samstag"
38;45;29;48;13;37;"Samstag"
46;13;48;1;23;9;"Samstag"
26;12;24;13;9;48;"Samstag"
11;43;12;42;1;13;"Samstag"
13;42;24;25;12;41;"Samstag"
29;13;22;5;14;32;"Samstag"
11;13;1;7;25;15;"Samstag"
29;43;6;13;42;28;"Samstag"
33;13;5;32;28;27;"Samstag"
35;29;13;49;11;5;"Samstag"
28;11;20;33;18;13;"Samstag"
27;13;24;11;41;48;"Mittwoch"
46;13;21;34;19;36;"Mittwoch"
40;38;43;13;2;12;"Samstag"
16;12;49;13;33;21;"Samstag"
13;26;9;31;42;20;"Mittwoch"
40;46;15;31;44;13;"Mittwoch"
13;42;2;22;8;43;"Samstag"
8;35;13;23;39;34;"Samstag"
27;24;47;13;17;20;"Mittwoch"
13;39;6;37;32;12;"Mittwoch"
13;46;21;35;25;34;"Mittwoch"
37;11;30;13;25;3;"Samstag"
29;13;46;39;42;7;"Mittwoch"
35;40;44;9;13;4;"Mittwoch"
37;16;33;8;13;20;"Mittwoch"
41;38;13;9;18;16;"Mittwoch"
3;43;34;4;47;13;"Mittwoch"
23;13;27;34;26;46;"Mittwoch"
41;13;14;37;30;42;"Mittwoch"
9;12;13;49;7;14;"Mittwoch"
19;45;6;39;13;16;"Samstag"
26;9;10;31;34;13;"Samstag"
13;22;36;37;34;44;"Mittwoch"
31;37;5;1;14;13;"Mittwoch"
44;24;14;7;3;13;"Samstag"
13;3;22;6;17;38;"Samstag"
35;42;24;17;13;27;"Samstag"
13;18;47;37;9;6;"Samstag"
47;7;33;46;42;13;"Samstag"
27;32;34;40;14;13;"Samstag"
13;12;25;9;29;33;"Mittwoch"
9;20;13;38;11;7;"Samstag"
13;24;41;37;12;10;"Mittwoch"
16;28;14;9;13;47;"Samstag"
35;13;48;3;23;34;"Mittwoch"
13;27;48;10;32;8;"Mittwoch"
45;42;33;14;13;9;"Samstag"
28;49;5;11;21;13;"Mittwoch"
22;25;35;20;23;13;"Mittwoch"
43;38;47;4;12;13;"Mittwoch"
40;33;13;1;37;30;"Samstag"
13;7;28;38;23;5;"Mittwoch"
24;3;44;27;19;13;"Mittwoch"
3;6;36;13;30;12;"Samstag"
39;14;8;13;19;44;"Mittwoch"
13;48;2;27;37;9;"Samstag"
41;30;35;13;3;49;"Mittwoch"
30;13;2;19;47;5;"Mittwoch"
12;20;42;13;32;11;"Mittwoch"
38;28;3;10;45;13;"Mittwoch"
48;45;34;13;19;6;"Mittwoch"
22;47;41;9;48;13;"Samstag"
13;4;37;7;21;49;"Samstag"
29;24;18;9;30;13;"Samstag"
27;14;13;17;16;25;"Mittwoch"
42;36;13;21;44;35;"Samstag"
12;13;20;41;11;5;"Mittwoch"
13;14;12;18;27;44;"Mittwoch"
36;4;23;13;49;17;"Mittwoch"
38;7;22;13;35;23;"Mittwoch"
13;11;47;41;32;18;"Mittwoch"
20;29;19;13;25;44;"Samstag"
48;22;30;47;5;13;"Samstag"
21;13;25;34;48;17;"Samstag"
42;23;43;47;2;13;"Samstag"
13;20;38;33;45;27;"Mittwoch"
49;13;28;47;1;19;"Samstag"
13;28;2;45;42;20;"Mittwoch"
43;9;26;15;13;38;"Mittwoch"
23;13;41;14;43;38;"Mittwoch"
13;33;14;36;8;11;"Samstag"
14;43;26;31;28;13;"Mittwoch"
3;13;1;6;19;46;"Samstag"
13;36;42;43;34;7;"Mittwoch"
32;15;20;13;37;49;"Samstag"
18;24;44;31;13;28;"Samstag"
35;13;20;43;26;23;"Mittwoch"
13;24;37;7;17;44;"Mittwoch"
31;13;1;28;37;27;"Mittwoch"
29;36;34;13;15;25;"Mittwoch"
41;21;15;11;13;2;"Samstag"
39;13;49;42;14;45;"Samstag"
44;46;10;34;13;23;"Mittwoch"
13;49;37;26;18;3;"Samstag"
20;12;13;37;17;31;"Mittwoch"
1;13;25;27;10;45;"Samstag"
44;39;12;40;13;1;"Samstag"
24;23;38;13;10;48;"Samstag"
41;13;29;38;8;18;"Mittwoch"
20;13;47;30;32;37;"Mittwoch"
9;13;5;30;39;11;"Mittwoch"
5;13;22;29;18;2;"Samstag"
20;18;17;31;15;13;"Mittwoch"
6;44;45;13;18;22;"Samstag"
24;11;31;16;13;3;"Samstag"
39;13;48;35;15;2;"Samstag"
22;43;13;42;39;41;"Mittwoch"
32;39;48;47;13;8;"Mittwoch"
21;34;10;13;23;38;"Samstag"
13;21;3;33;32;17;"Mittwoch"
18;26;2;17;41;13;"Samstag"
33;28;20;29;13;14;"Samstag"
35;3;23;10;13;27;"Samstag"
37;20;13;32;9;10;"Mittwoch"
13;4;36;15;39;19;"Mittwoch"
23;36;35;24;44;13;"Samstag"
21;25;13;22;33;7;"Samstag"
1;5;26;13;22;29;"Mittwoch"
38;2;13;40;43;34;"Mittwoch"
17;49;46;13;11;34;"Samstag"
38;39;35;27;13;18;"Samstag"
48;40;24;13;32;12;"Samstag"
35;42;13;18;37;5;"Mittwoch"
41;40;23;33;13;5;"Mittwoch"
19;12;39;13;49;43;"Samstag"
42;21;13;22;41;14;"Samstag"
33;2;36;13;14;7;"Mittwoch"
1;27;13;45;46;47;"Samstag"
28;31;13;30;46;33;"Mittwoch"
6;3;17;33;7;13;"Mittwoch"
13;11;40;32;12;5;"Mittwoch"
13;47;8;45;19;33;"Samstag"
13;44;28;12;25;18;"Mittwoch"
13;43;8;24;19;17;"Samstag"
37;18;41;24;48;13;"Samstag"
13;12;33;21;26;38;"Samstag"
46;41;23;13;39;14;"Mittwoch"
33;28;13;39;7;15;"Samstag"
41;48;27;6;13;14;"Mittwoch"
18;31;37;32;13;23;"Mittwoch"
36;40;13;20;39;44;"Mittwoch"
33;30;13;27;41;3;"Mittwoch"
36;49;24;13;45;28;"Samstag"
11;10;13;22;41;20;"Mittwoch"
31;14;13;34;21;29;"Samstag"
13;29;21;47;17;9;"Samstag"
43;21;7;41;13;37;"Samstag"
23;33;49;3;13;38;"Samstag"
13;20;19;18;6;21;"Mittwoch"
6;33;13;32;18;7;"Mittwoch"
45;24;13;34;8;47;"Mittwoch"
40;27;3;13;25;47;"Samstag"
8;22;9;13;3;49;"Mittwoch"
36;31;18;34;30;13;"Samstag"
13;9;26;30;41;37;"Samstag"
39;19;33;13;11;27;"Samstag"
8;45;2;13;44;25;"Mittwoch"
41;49;13;43;12;22;"Mittwoch"
46;48;49;13;28;35;"Mittwoch"
38;48;43;15;13;28;"Mittwoch"
34;49;30;13;8;3;"Mittwoch"
36;13;34;3;43;10;"Mittwoch"
1;2;3;38;21;13;"Mittwoch"
2;30;28;13;36;32;"Samstag"
36;9;13;17;7;14;"Mittwoch"
13;42;28;19;17;25;"Samstag"
22;32;8;40;13;43;"Samstag"
36;30;12;13;10;45;"Mittwoch"
36;22;35;30;12;13;"Mittwoch"
28;12;13;33;32;6;"Samstag"
13;22;20;41;49;42;"Mittwoch"
5;47;13;24;28;38;"Samstag"
33;44;5;34;13;16;"Mittwoch"
48;28;38;16;13;49;"Samstag"
22;40;44;23;12;13;"Mittwoch"
2;34;7;16;27;13;"Samstag"
16;29;13;44;40;10;"Mittwoch"
17;31;19;13;41;5;"Samstag"
34;1;7;6;13;28;"Mittwoch"
9;37;13;12;10;11;"Mittwoch"
9;39;19;13;16;48;"Samstag"
41;45;1;8;9;13;"Samstag"
31;25;13;14;10;19;"Samstag"
47;25;12;14;23;13;"Samstag"
27;13;39;19;16;48;"Mittwoch"
7;29;35;14;41;13;"Samstag"
13;33;5;38;12;39;"Mittwoch"
42;13;29;48;36;7;"Samstag"
1;47;43;13;22;12;"Samstag"
9;27;24;13;21;36;"Mittwoch"
21;13;34;47;32;18;"Mittwoch"
13;10;31;34;46;48;"Samstag"
29;31;1;16;30;13;"Samstag"
48;13;5;47;31;23;"Mittwoch"
48;32;37;13;46;10;"Mittwoch"
13;5;1;41;9;26;"Mittwoch"
13;17;49;36;2;35;"Mittwoch"
1;49;20;13;5;11;"Mittwoch"
15;5;13;30;44;26;"Samstag"
41;31;10;19;13;26;"Mittwoch"
45;6;13;27;21;38;"Samstag"
7;12;33;48;49;13;"Mittwoch"
33;6;30;23;13;26;"Samstag"
29;41;13;7;38;19;"Samstag"
39;20;33;6;41;13;"Mittwoch"
38;39;19;20;13;44;"Mittwoch"
42;40;48;13;18;36;"Mittwoch"
48;5;39;37;21;13;"Mittwoch"
39;40;10;28;11;13;"Mittwoch"
25;19;21;13;3;42;"Mittwoch"
39;7;33;13;18;36;"Mittwoch"
6;25;44;26;13;19;"Mittwoch"
38;27;46;43;23;13;"Samstag"
38;41;29;42;17;13;"Mittwoch"
